NUTS2_code,process,season,day_type,hour,load,temperature
CH04,heating_residential,,0,17,418.7,-11.0
CH04,heating_residential,,0,17,399.1,-10.0
CH04,heating_residential,,0,17,379.6,-9.0
CH04,heating_residential,,0,17,360.6,-8.0
CH04,heating_residential,,0,17,342.1,-7.0
CH04,heating_residential,,0,17,324.0,-6.0
CH04,heating_residential,,0,17,306.3,-5.0
CH04,heating_residential,,0,17,289.4,-4.0
CH04,heating_residential,,0,17,272.5,-3.0
CH04,heating_residential,,0,17,255.6,-2.0
CH04,heating_residential,,0,17,237.8,-1.0
CH04,heating_residential,,0,17,219.9,0.0
CH04,heating_residential,,0,17,202.3,1.0
CH04,heating_residential,,0,17,186.6,2.0
CH04,heating_residential,,0,17,172.5,3.0
CH04,heating_residential,,0,17,157.5,4.0
CH04,heating_residential,,0,17,142.4,5.0
CH04,heating_residential,,0,17,128.5,6.0
CH04,heating_residential,,0,17,114.5,7.0
CH04,heating_residential,,0,17,101.0,8.0
CH04,heating_residential,,0,17,88.1,9.0
CH04,heating_residential,,0,17,75.7,10.0
CH04,heating_residential,,0,17,63.3,11.0
CH04,heating_residential,,0,17,51.2,12.0
CH04,heating_residential,,0,17,39.6,13.0
CH04,heating_residential,,0,17,28.2,14.0
CH04,heating_residential,,0,17,19.8,15.0
CH04,heating_residential,,0,17,10.8,16.0
CH04,heating_residential,,0,17,10.8,17.0
CH04,heating_residential,,0,18,507.0,-15.0
CH04,heating_residential,,0,18,485.5,-14.0
CH04,heating_residential,,0,18,464.0,-13.0
CH04,heating_residential,,0,18,442.6,-12.0
CH04,heating_residential,,0,18,421.8,-11.0
CH04,heating_residential,,0,18,401.8,-10.0
CH04,heating_residential,,0,18,382.6,-9.0
CH04,heating_residential,,0,18,363.6,-8.0
CH04,heating_residential,,0,18,344.6,-7.0
CH04,heating_residential,,0,18,326.5,-6.0
CH04,heating_residential,,0,18,308.5,-5.0
CH04,heating_residential,,0,18,291.9,-4.0
CH04,heating_residential,,0,18,274.6,-3.0
